Input File,Station,Average House Price,Destination,Duration,Frequency,Changes,Primary Schools Link,Secondary Schools Link
commutefrom-S.csv,Plumpton,276035,Victoria,00:55,every 00:38,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Plumpton&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Plumpton&t=sec
commutefrom-S.csv,Plumpton,276035,London Bridge,00:57,every 00:38,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Plumpton&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Plumpton&t=sec
commutefrom-S.csv,Plumstead,298130,London Bridge,00:24,every 00:10,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Plumstead&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Plumstead&t=sec
commutefrom-S.csv,Plumstead,298130,Cannon Street,00:31,every 00:10,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Plumstead&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Plumstead&t=sec
commutefrom-S.csv,Plumstead,298130,Waterloo,00:36,every 00:10,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Plumstead&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Plumstead&t=sec
commutefrom-S.csv,Plumstead,298130,Charing Cross,00:37,every 00:20,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Plumstead&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Plumstead&t=sec
commutefrom-S.csv,Plumstead,298130,Blackfriars,00:40,every 00:10,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Plumstead&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Plumstead&t=sec
commutefrom-S.csv,Plumstead,298130,Victoria,00:54,every 00:11,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Plumstead&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Plumstead&t=sec
commutefrom-S.csv,Purley,271598,London Bridge,00:22,every 00:09,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Purley&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Purley&t=sec
commutefrom-S.csv,Purley,271598,Victoria,00:23,every 00:10,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Purley&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Purley&t=sec
commutefrom-S.csv,Purley,271598,Blackfriars,00:31,every 00:12,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Purley&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Purley&t=sec
commutefrom-S.csv,Purley,271598,Waterloo,00:36,every 00:08,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Purley&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Purley&t=sec
commutefrom-S.csv,Purley,271598,Cannon Street,00:40,every 00:07,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Purley&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Purley&t=sec
commutefrom-S.csv,Purley,271598,Charing Cross,00:45,every 00:06,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Purley&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Purley&t=sec
commutefrom-S.csv,Purley,271598,Kings Cross,00:49,every 00:09,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Purley&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Purley&t=sec
commutefrom-S.csv,Purley,271598,Moorgate,00:53,every 00:06,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Purley&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Purley&t=sec
commutefrom-S.csv,Purley Oaks,271598,London Bridge,00:24,every 00:11,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Purley%20Oaks&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Purley%20Oaks&t=sec
commutefrom-S.csv,Purley Oaks,271598,Victoria,00:25,every 00:13,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Purley%20Oaks&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Purley%20Oaks&t=sec
commutefrom-S.csv,Purley Oaks,271598,Waterloo,00:37,every 00:11,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Purley%20Oaks&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Purley%20Oaks&t=sec
commutefrom-S.csv,Purley Oaks,271598,Charing Cross,00:44,every 00:11,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Purley%20Oaks&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Purley%20Oaks&t=sec
commutefrom-S.csv,Putney,569614,Waterloo,00:17,every 00:06,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Putney&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Putney&t=sec
commutefrom-S.csv,Queens Road Peckham,424252,Blackfriars,00:20,every 00:13,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Queens%20Road%20Peckham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Queens%20Road%20Peckham&t=sec
commutefrom-S.csv,Queens Road Peckham,424252,Victoria,00:21,every 00:14,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Queens%20Road%20Peckham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Queens%20Road%20Peckham&t=sec
commutefrom-S.csv,Queens Road Peckham,424252,Waterloo,00:27,every 00:07,2,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Queens%20Road%20Peckham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Queens%20Road%20Peckham&t=sec
commutefrom-S.csv,Queens Road Peckham,424252,Charing Cross,00:28,every 00:07,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Queens%20Road%20Peckham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Queens%20Road%20Peckham&t=sec
commutefrom-S.csv,Queens Road Peckham,424252,Moorgate,00:38,every 00:07,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Queens%20Road%20Peckham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Queens%20Road%20Peckham&t=sec
commutefrom-S.csv,Queens Road Peckham,424252,Kings Cross,00:39,every 00:07,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Queens%20Road%20Peckham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Queens%20Road%20Peckham&t=sec
commutefrom-S.csv,Rainham (Kent),174947,London Bridge,00:50,every 00:22,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Rainham%20(Kent)&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Rainham%20(Kent)&t=sec
commutefrom-S.csv,Rainham (Kent),174947,Cannon Street,00:57,every 00:26,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Rainham%20(Kent)&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Rainham%20(Kent)&t=sec
commutefrom-S.csv,Rainham (Kent),174947,Victoria,00:59,every 00:14,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Rainham%20(Kent)&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Rainham%20(Kent)&t=sec
commutefrom-S.csv,Ravensbourne,347974,Blackfriars,00:27,every 00:14,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ravensbourne&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ravensbourne&t=sec
commutefrom-S.csv,Ravensbourne,347974,Victoria,00:29,every 00:13,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ravensbourne&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ravensbourne&t=sec
commutefrom-S.csv,Ravensbourne,347974,London Bridge,00:30,every 00:16,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ravensbourne&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ravensbourne&t=sec
commutefrom-S.csv,Ravensbourne,347974,Waterloo,00:40,every 00:16,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ravensbourne&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ravensbourne&t=sec
commutefrom-S.csv,Ravensbourne,347974,Charing Cross,00:41,every 00:16,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ravensbourne&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ravensbourne&t=sec
commutefrom-S.csv,Ravensbourne,347974,Cannon Street,00:48,every 00:10,2,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ravensbourne&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ravensbourne&t=sec
commutefrom-S.csv,Raynes Park,450538,Waterloo,00:23,every 00:04,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Raynes%20Park&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Raynes%20Park&t=sec
commutefrom-S.csv,Redhill,350380,London Bridge,00:30,every 00:11,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Redhill&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Redhill&t=sec
commutefrom-S.csv,Redhill,350380,Blackfriars,00:31,every 00:13,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Redhill&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Redhill&t=sec
commutefrom-S.csv,Redhill,350380,Victoria,00:35,every 00:10,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Redhill&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Redhill&t=sec
commutefrom-S.csv,Redhill,350380,Cannon Street,00:47,every 00:10,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Redhill&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Redhill&t=sec
commutefrom-S.csv,Redhill,350380,Waterloo,00:49,every 00:09,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Redhill&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Redhill&t=sec
commutefrom-S.csv,Redhill,350380,Charing Cross,00:53,every 00:10,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Redhill&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Redhill&t=sec
commutefrom-S.csv,Redhill,350380,Moorgate,00:56,every 00:11,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Redhill&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Redhill&t=sec
commutefrom-S.csv,Reedham,271598,London Bridge,00:29,every 00:11,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Reedham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Reedham&t=sec
commutefrom-S.csv,Reedham,271598,Victoria,00:35,every 00:15,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Reedham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Reedham&t=sec
commutefrom-S.csv,Reedham,271598,Waterloo,00:45,every 00:15,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Reedham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Reedham&t=sec
commutefrom-S.csv,Reedham,271598,Charing Cross,00:50,every 00:10,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Reedham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Reedham&t=sec
commutefrom-S.csv,Reigate,350380,London Bridge,00:41,every 00:22,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Reigate&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Reigate&t=sec
commutefrom-S.csv,Reigate,350380,Victoria,00:44,every 00:30,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Reigate&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Reigate&t=sec
commutefrom-S.csv,Richmond,592341,Waterloo,00:21,every 00:08,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Richmond&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Richmond&t=sec
commutefrom-S.csv,Riddlesdown,271598,Victoria,00:28,every 00:15,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Riddlesdown&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Riddlesdown&t=sec
commutefrom-S.csv,Riddlesdown,271598,London Bridge,00:28,every 00:15,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Riddlesdown&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Riddlesdown&t=sec
commutefrom-S.csv,Riddlesdown,271598,Waterloo,00:41,every 00:16,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Riddlesdown&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Riddlesdown&t=sec
commutefrom-S.csv,Riddlesdown,271598,Charing Cross,00:48,every 00:16,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Riddlesdown&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Riddlesdown&t=sec
commutefrom-S.csv,Rochester,174947,London Bridge,00:38,every 00:14,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Rochester&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Rochester&t=sec
commutefrom-S.csv,Rochester,174947,Cannon Street,00:46,every 00:21,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Rochester&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Rochester&t=sec
commutefrom-S.csv,Rochester,174947,Victoria,00:56,every 00:12,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Rochester&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Rochester&t=sec
commutefrom-S.csv,Salfords (Surrey),350380,London Bridge,00:41,every 00:10,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Salfords%20(Surrey)&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Salfords%20(Surrey)&t=sec
commutefrom-S.csv,Salfords (Surrey),350380,Victoria,00:42,every 00:10,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Salfords%20(Surrey)&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Salfords%20(Surrey)&t=sec
commutefrom-S.csv,Salfords (Surrey),350380,Blackfriars,00:51,every 00:23,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Salfords%20(Surrey)&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Salfords%20(Surrey)&t=sec
commutefrom-S.csv,Salfords (Surrey),350380,Waterloo,00:56,every 00:07,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Salfords%20(Surrey)&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Salfords%20(Surrey)&t=sec
commutefrom-S.csv,Sanderstead,271598,Victoria,00:24,every 00:15,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sanderstead&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sanderstead&t=sec
commutefrom-S.csv,Sanderstead,271598,London Bridge,00:25,every 00:15,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sanderstead&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sanderstead&t=sec
commutefrom-S.csv,Sanderstead,271598,Waterloo,00:37,every 00:16,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sanderstead&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sanderstead&t=sec
commutefrom-S.csv,Sanderstead,271598,Charing Cross,00:45,every 00:16,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sanderstead&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sanderstead&t=sec
commutefrom-S.csv,Sandhurst (Berks),285085,Paddington,00:59,every 00:25,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sandhurst%20(Berks)&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sandhurst%20(Berks)&t=sec
commutefrom-S.csv,Sandling,206805,St Pancras,00:56,every 00:29,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sandling&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sandling&t=sec
commutefrom-S.csv,Selhurst,271598,London Bridge,00:27,every 00:10,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Selhurst&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Selhurst&t=sec
commutefrom-S.csv,Selhurst,271598,Victoria,00:27,every 00:07,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Selhurst&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Selhurst&t=sec
commutefrom-S.csv,Selhurst,271598,Waterloo,00:38,every 00:05,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Selhurst&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Selhurst&t=sec
commutefrom-S.csv,Selhurst,271598,Charing Cross,00:47,every 00:04,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Selhurst&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Selhurst&t=sec
commutefrom-S.csv,Sevenoaks,448336,London Bridge,00:25,every 00:06,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sevenoaks&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sevenoaks&t=sec
commutefrom-S.csv,Sevenoaks,448336,Cannon Street,00:32,every 00:16,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sevenoaks&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sevenoaks&t=sec
commutefrom-S.csv,Sevenoaks,448336,Waterloo,00:33,every 00:10,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sevenoaks&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sevenoaks&t=sec
commutefrom-S.csv,Sevenoaks,448336,Charing Cross,00:34,every 00:10,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sevenoaks&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sevenoaks&t=sec
commutefrom-S.csv,Sevenoaks,448336,Victoria,00:51,every 00:07,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sevenoaks&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sevenoaks&t=sec
commutefrom-S.csv,Sevenoaks,448336,Blackfriars,00:54,every 00:07,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sevenoaks&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sevenoaks&t=sec
commutefrom-S.csv,Shalford,438370,Waterloo,00:50,every 00:23,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shalford&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shalford&t=sec
commutefrom-S.csv,Shepperton,300247,Waterloo,00:51,every 00:15,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shepperton&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shepperton&t=sec
commutefrom-S.csv,Shoreham, Kent,448336,London Bridge,1,00:38,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shoreham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shoreham&t=sec
commutefrom-S.csv,Shoreham, Kent,448336,Victoria,1,00:46,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shoreham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shoreham&t=sec
commutefrom-S.csv,Shoreham, Kent,448336,Cannon Street,1,00:46,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shoreham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shoreham&t=sec
commutefrom-S.csv,Shoreham, Kent,448336,Waterloo,2,00:48,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shoreham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shoreham&t=sec
commutefrom-S.csv,Shoreham, Kent,448336,Charing Cross,1,00:49,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shoreham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shoreham&t=sec
commutefrom-S.csv,Shoreham, Kent,448336,Blackfriars,0,00:54,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shoreham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shoreham&t=sec
commutefrom-S.csv,Shortlands,347974,Victoria,00:26,every 00:12,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shortlands&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shortlands&t=sec
commutefrom-S.csv,Shortlands,347974,Blackfriars,00:29,every 00:09,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shortlands&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shortlands&t=sec
commutefrom-S.csv,Shortlands,347974,London Bridge,00:34,every 00:10,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shortlands&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shortlands&t=sec
commutefrom-S.csv,Shortlands,347974,Charing Cross,00:40,every 00:08,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shortlands&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shortlands&t=sec
commutefrom-S.csv,Shortlands,347974,Waterloo,00:42,every 00:04,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shortlands&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shortlands&t=sec
commutefrom-S.csv,Shortlands,347974,Cannon Street,00:48,every 00:06,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shortlands&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shortlands&t=sec
commutefrom-S.csv,Sittingbourne,187302,London Bridge,00:58,every 00:22,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sittingbourne&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sittingbourne&t=sec
commutefrom-S.csv,South Bermondsey,424252,Blackfriars,00:22,every 00:13,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Bermondsey&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Bermondsey&t=sec
commutefrom-S.csv,South Bermondsey,424252,Victoria,00:23,every 00:14,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Bermondsey&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Bermondsey&t=sec
commutefrom-S.csv,South Bermondsey,424252,Waterloo,00:24,every 00:07,2,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Bermondsey&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Bermondsey&t=sec
commutefrom-S.csv,South Bermondsey,424252,Charing Cross,00:25,every 00:07,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Bermondsey&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Bermondsey&t=sec
commutefrom-S.csv,South Bermondsey,424252,Kings Cross,00:37,every 00:07,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Bermondsey&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Bermondsey&t=sec
commutefrom-S.csv,South Bermondsey,424252,Moorgate,00:37,every 00:04,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Bermondsey&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Bermondsey&t=sec
commutefrom-S.csv,South Croydon,271598,London Bridge,00:21,every 00:12,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Croydon&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Croydon&t=sec
commutefrom-S.csv,South Croydon,271598,Victoria,00:22,every 00:11,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Croydon&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Croydon&t=sec
commutefrom-S.csv,South Croydon,271598,Waterloo,00:34,every 00:10,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Croydon&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Croydon&t=sec
commutefrom-S.csv,South Croydon,271598,Charing Cross,00:41,every 00:10,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Croydon&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Croydon&t=sec
commutefrom-S.csv,South Merton,450538,Waterloo,00:30,every 00:31,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Merton&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Merton&t=sec
commutefrom-S.csv,South Merton,450538,Blackfriars,00:36,every 00:31,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Merton&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Merton&t=sec
commutefrom-S.csv,South Merton,450538,London Bridge,00:46,every 00:13,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Merton&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Merton&t=sec
commutefrom-S.csv,South Merton,450538,Kings Cross,00:51,every 00:25,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Merton&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Merton&t=sec
commutefrom-S.csv,South Merton,450538,Moorgate,00:57,every 00:31,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Merton&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Merton&t=sec
commutefrom-S.csv,St Helier,450538,Waterloo,00:34,every 00:23,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=St%20Helier&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=St%20Helier&t=sec
commutefrom-S.csv,St Helier,450538,Blackfriars,00:42,every 00:15,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=St%20Helier&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=St%20Helier&t=sec
commutefrom-S.csv,St Helier,450538,London Bridge,00:48,every 00:09,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=St%20Helier&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=St%20Helier&t=sec
commutefrom-S.csv,St Helier,450538,Kings Cross,00:55,every 00:17,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=St%20Helier&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=St%20Helier&t=sec
commutefrom-S.csv,St Johns,298892,Cannon Street,00:15,every 00:10,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=St%20Johns&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=St%20Johns&t=sec
commutefrom-S.csv,St Johns,298892,Waterloo,00:27,every 00:07,2,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=St%20Johns&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=St%20Johns&t=sec
